pos_x,pos_y
-112.51469421386719,-198.50942993164062
-113.27543640136719,-197.20156860351562
-114.00636291503906,-195.8743438720703
-114.70629119873047,-194.5286407470703
-115.37532806396484,-193.16619873046875
-116.01338958740234,-191.7871551513672
-116.61871337890625,-190.391357421875
-117.18846130371094,-188.9788818359375
-117.72135162353516,-187.55007934570312
-118.21788024902344,-186.10580444335938
-118.67616271972656,-184.6465301513672
-119.09623718261719,-183.1729278564453
-119.4668960571289,-181.7174072265625
-119.79548645019531,-180.24879455566406
-120.07657623291016,-178.7684326171875
-120.30691528320312,-177.27835083007812
-120.48433685302734,-175.77976989746094
-120.60797119140625,-174.2755584716797
-120.67222595214844,-172.76844787597656
-120.67320251464844,-171.26028442382812
-120.61186981201172,-169.75379943847656
-120.48916625976562,-168.25204467773438
-120.30772399902344,-166.75759887695312
-120.07176208496094,-165.2702178955078
-119.78108978271484,-163.7942657470703
-119.43573760986328,-162.33172607421875
-119.0386734008789,-160.88430786132812
-118.59237670898438,-159.4515380859375
-118.09920501708984,-158.0325469970703
-117.56205749511719,-156.6278076171875
-116.99069213867188,-155.23574829101562
-116.3880615234375,-153.8548583984375
-115.76211547851562,-152.48416137695312
-115.1023941040039,-151.1293182373047
-114.41236114501953,-149.78854370117188
-113.6895751953125,-148.46282958984375
-112.93866729736328,-147.155517578125
-112.16004943847656,-145.861572265625
-111.35604858398438,-144.58230590820312
-110.52952575683594,-143.31747436523438
-109.6821060180664,-142.06527709960938
-108.81322479248047,-140.82571411132812
-107.92462921142578,-139.59605407714844
-107.01724243164062,-138.3765106201172
-106.09278106689453,-137.16616821289062
-105.15345764160156,-135.96315002441406
-104.19866180419922,-134.7655792236328
-103.25044250488281,-133.6004180908203
-102.2886962890625,-132.44078063964844
-101.31163024902344,-131.28732299804688
-100.32108306884766,-130.1400146484375
-99.31634521484375,-128.9984130859375
-98.29481506347656,-127.86368560791016
-97.25579833984375,-126.73572540283203
-96.22274780273438,-125.63902282714844
-95.17423248291016,-124.54802703857422
-94.10913848876953,-123.4642105102539
-93.02901458740234,-122.38775634765625
-91.93257904052734,-121.31907653808594
-90.8451156616211,-120.28345489501953
-89.74129486083984,-119.25479125976562
-88.62234497070312,-118.23278045654297
-87.485595703125,-117.21623992919922
-86.33281707763672,-116.20557403564453
-85.19291687011719,-115.22080993652344
-84.03724670410156,-114.23988342285156
-82.86642456054688,-113.26264953613281
-81.6814193725586,-112.28819274902344
-80.51068115234375,-111.34015655517578
-79.3272476196289,-110.39433288574219
-78.12976837158203,-109.45088195800781
-76.91881561279297,-108.50984191894531
-75.7249526977539,-107.59465026855469
-74.51847839355469,-106.6788330078125
-73.29975891113281,-105.76306915283203
-72.06884765625,-104.84651184082031
-70.85787963867188,-103.95372772216797
-69.63500213623047,-103.06050109863281
-68.40045166015625,-102.1664810180664
-67.1539077758789,-101.27323150634766
-65.92938232421875,-100.40394592285156
-64.69305419921875,-99.5344009399414
-63.44534683227539,-98.6657943725586
-62.18762969970703,-97.79708862304688
-60.91727066040039,-96.92887878417969
-59.67097091674805,-96.08534240722656
-58.41415023803711,-95.24214172363281
-57.145992279052734,-94.40029907226562
-55.86761474609375,-93.5602798461914
-54.57780838012695,-92.72053527832031
-53.314292907714844,-91.9051513671875
-52.041507720947266,-91.08808898925781
-50.760616302490234,-90.27139282226562
-49.47206115722656,-89.45108032226562
-48.17573928833008,-88.62886810302734
-46.87254333496094,-87.8035888671875
-45.59950256347656,-86.99979400634766
-44.31936264038086,-86.19322967529297
-43.032623291015625,-85.3846664428711
-41.73900604248047,-84.5739517211914
-40.437957763671875,-83.76131439208984
-39.13017654418945,-82.94781494140625
-37.85382080078125,-82.1570053100586
-36.57009506225586,-81.36500549316406
-35.28044128417969,-80.57210540771484
-33.983612060546875,-79.77796173095703
-32.68213653564453,-78.98301696777344
-31.375099182128906,-78.18806457519531
-30.062244415283203,-77.39045715332031
-28.74516487121582,-76.5928955078125
-27.423433303833008,-75.79254150390625
-26.137718200683594,-75.01551055908203
-24.846721649169922,-74.2358627319336
-23.551502227783203,-73.45425415039062
-22.25208854675293,-72.66983032226562
-20.94963264465332,-71.88304901123047
-19.642486572265625,-71.09333801269531
-18.331729888916016,-70.30131530761719
-17.020084381103516,-69.50794219970703
-15.706099510192871,-68.71440124511719
-14.381041526794434,-67.91326141357422
-13.093242645263672,-67.13516998291016
-11.800630569458008,-66.35414123535156
-10.502985000610352,-65.56999969482422
-9.198737144470215,-64.78282928466797
-7.8890180587768555,-63.99094772338867
-6.572528839111328,-63.194847106933594
-5.250288486480713,-62.39484786987305
-3.9641644954681396,-61.61640930175781
-2.6721737384796143,-60.83408737182617
-1.3740752935409546,-60.04729080200195
-0.07080109417438507,-59.25666427612305
1.2384798526763916,-58.462039947509766
2.5509960651397705,-57.665042877197266
3.8687150478363037,-56.862945556640625
5.189287185668945,-56.05710220336914
6.4696125984191895,-55.27370834350586
7.75302791595459,-54.48550796508789
9.038439750671387,-53.6939811706543
10.326986312866211,-52.897666931152344
11.616982460021973,-52.09904479980469
12.910502433776855,-51.29558181762695
14.205310821533203,-50.48971939086914
15.501770973205566,-49.67994689941406
16.79945945739746,-48.86724090576172
18.097522735595703,-48.05222702026367
19.395994186401367,-47.234046936035156
20.694656372070312,-46.41408920288086
21.992368698120117,-45.59130096435547
23.288679122924805,-44.76784896850586
24.5831241607666,-43.94293212890625
25.876447677612305,-43.116355895996094
27.167648315429688,-42.28900146484375
28.457487106323242,-41.461463928222656
29.744762420654297,-40.633731842041016
31.03107452392578,-39.805419921875
32.316078186035156,-38.97716522216797
33.60113525390625,-38.149452209472656
34.885841369628906,-37.32218551635742
36.17063522338867,-36.49675750732422
37.456199645996094,-35.67237854003906
38.74252700805664,-34.84812927246094
40.02899169921875,-34.0261116027832
41.31685256958008,-33.204185485839844
42.604469299316406,-32.38294219970703
43.893089294433594,-31.562223434448242
45.18164825439453,-30.741750717163086
46.47089385986328,-29.92287254333496
47.76173782348633,-29.10567855834961
49.05398178100586,-28.290754318237305
50.347599029541016,-27.478620529174805
51.64350128173828,-26.669586181640625
52.940879821777344,-25.864574432373047
54.239925384521484,-25.06306266784668
55.54005813598633,-24.265554428100586
56.84162902832031,-23.47241973876953
58.14586639404297,-22.683143615722656
59.45271682739258,-21.899097442626953
60.76304244995117,-21.118732452392578
62.075843811035156,-20.342872619628906
63.389915466308594,-19.571733474731445
64.70581817626953,-18.803869247436523
66.02307891845703,-18.03933334350586
67.34111022949219,-17.278606414794922
68.65991973876953,-16.52096176147461
69.97942352294922,-15.766213417053223
71.29940795898438,-15.014241218566895
72.62067413330078,-14.264735221862793
73.94163513183594,-13.518506050109863
75.2635498046875,-12.775531768798828
76.58615112304688,-12.034846305847168
77.909912109375,-11.29720687866211
79.23478698730469,-10.562241554260254
80.5611572265625,-9.829862594604492
81.88848876953125,-9.099831581115723
83.21631622314453,-8.372849464416504
84.54534912109375,-7.648556232452393
85.87522888183594,-6.927491188049316
87.20641326904297,-6.208382606506348
88.53694152832031,-5.492923259735107
89.86848449707031,-4.780491828918457
91.19965362548828,-4.071542739868164
92.53304290771484,-3.3641395568847656
93.8671875,-2.6599972248077393
95.20281219482422,-1.958601951599121
96.54002380371094,-1.2589199542999268
97.87936401367188,-0.5616123676300049
99.21996307373047,0.13315415382385254
100.56378936767578,0.8267825245857239
101.90922546386719,1.5168440341949463
103.25726318359375,2.2058000564575195
104.60694122314453,2.8915390968322754
105.95933532714844,3.5763251781463623
107.3129653930664,4.258606910705566
108.66962432861328,4.9392266273498535
110.02769470214844,5.617491245269775
111.38738250732422,6.29451847076416
112.74797821044922,6.9705281257629395
114.108642578125,7.646857261657715
115.46932220458984,8.323260307312012
116.83078002929688,9.000518798828125
118.19126892089844,9.678297996520996
119.5525131225586,10.356833457946777
120.91365051269531,11.035300254821777
122.275634765625,11.71485710144043
123.63750457763672,12.394230842590332
125.00038146972656,13.075776100158691
126.36270904541016,13.757027626037598
127.7272720336914,14.440635681152344
129.09161376953125,15.123323440551758
130.45787048339844,15.806466102600098
131.8256072998047,16.489290237426758
133.19570922851562,17.172374725341797
134.56898498535156,17.855438232421875
135.9438934326172,18.536771774291992
137.3219451904297,19.217647552490234
138.70262145996094,19.897428512573242
140.08566284179688,20.576454162597656
141.47181701660156,21.254941940307617
142.8603515625,21.932920455932617
144.25201416015625,22.6106014251709
145.64431762695312,23.288301467895508
147.03721618652344,23.96717643737793
148.43113708496094,24.646759033203125
149.8256378173828,25.328310012817383
151.22067260742188,26.011465072631836
152.6153564453125,26.695358276367188
153.96253967285156,27.357723236083984
155.30831909179688,28.021263122558594
156.65426635742188,28.686796188354492
157.99990844726562,29.353410720825195
159.3439483642578,30.021398544311523
160.6890106201172,30.6905460357666
162.03370666503906,31.358156204223633
163.3793182373047,32.025943756103516
164.72483825683594,32.69229507446289
166.0716094970703,33.35824966430664
167.41810607910156,34.024410247802734
168.76499938964844,34.69139862060547
170.1099090576172,35.35689926147461
171.45599365234375,36.02439498901367
172.80140686035156,36.69118881225586
174.1466522216797,37.36064147949219
175.4918975830078,38.03099060058594
176.8358154296875,38.70287322998047
178.1802520751953,39.37522506713867
179.5251007080078,40.04775619506836
180.8697052001953,40.719573974609375
182.21327209472656,41.39120101928711
183.60223388671875,42.084346771240234
184.98524475097656,42.774532318115234
186.36109924316406,43.4599609375
187.7299346923828,44.1413688659668
189.09007263183594,44.81910705566406
190.4431610107422,45.49394607543945
191.7874755859375,46.164974212646484
193.17132568359375,46.857521057128906
194.54527282714844,47.54629135131836
195.91152954101562,48.23360824584961
197.26759338378906,48.920433044433594
198.61483764648438,49.605812072753906
199.95367431640625,50.289005279541016
201.3292694091797,50.99314498901367
202.69606018066406,51.69279098510742
204.054931640625,52.39019012451172
205.40505981445312,53.08574676513672
206.7466583251953,53.779476165771484
208.07911682128906,54.47157669067383
209.44650268554688,55.18450164794922
210.80245971679688,55.89656448364258
212.15115356445312,56.60898971557617
213.48794555664062,57.32095718383789
214.8146209716797,58.03611373901367
216.17127990722656,58.776100158691406
217.5146484375,59.52239990234375
218.8442840576172,60.275177001953125
220.1597900390625,61.03594207763672
221.46031188964844,61.80612564086914
222.74598693847656,62.584754943847656
224.05630493164062,63.395416259765625
225.35133361816406,64.2139892578125
226.63232421875,65.03977966308594
227.8997344970703,65.87248229980469
229.15184020996094,66.71407318115234
230.38876342773438,67.56417846679688
231.6455535888672,68.44878387451172
232.8865509033203,69.34349822998047
234.10983276367188,70.24807739257812
235.31515502929688,71.1644058227539
236.5006866455078,72.0932846069336
237.69979858398438,73.06131744384766
238.8775634765625,74.04407501220703
240.0325927734375,75.04117584228516
241.16372680664062,76.05333709716797
242.27149963378906,77.0797119140625
243.35546875,78.12205505371094
244.4427490234375,79.20721435546875
245.5050048828125,80.3066177368164
246.54246520996094,81.42084503173828
247.55465698242188,82.54663848876953
248.54141235351562,83.6844482421875
249.5294189453125,84.86550903320312
250.49365234375,86.05662536621094
251.43304443359375,87.2567138671875
252.35047912597656,88.46590423583984
253.24215698242188,89.68350219726562
254.10940551757812,90.90985107421875
254.9733123779297,92.17831420898438
255.80914306640625,93.45591735839844
256.6175537109375,94.74137115478516
257.3980407714844,96.0362319946289
258.1494140625,97.33930206298828
258.888671875,98.68407440185547
259.5943908691406,100.03851318359375
260.2656555175781,101.40156555175781
260.9019775390625,102.77236938476562
261.50555419921875,104.15020751953125
262.0914611816406,105.56822967529297
262.6483154296875,106.990478515625
263.1797790527344,108.42115020751953
263.68377685546875,109.86205291748047
264.16070556640625,111.31219482421875
264.60968017578125,112.77269744873047
265.0306396484375,114.2424087524414
265.42535400390625,115.7238540649414
265.782958984375,117.1813735961914
266.115478515625,118.65263366699219
266.4205627441406,120.13632202148438
266.6970520019531,121.6328353881836
266.944580078125,123.14297485351562
267.16119384765625,124.66558837890625
267.3404235839844,126.16150665283203
267.4835205078125,127.66769409179688
267.5879821777344,129.18310546875
267.6564636230469,130.70606994628906
267.689208984375,132.2362823486328
267.6907958984375,133.772216796875
267.66729736328125,135.27362060546875
267.6198425292969,136.78067016601562
267.5507507324219,138.2908477783203
267.4592590332031,139.8062286376953
267.3472595214844,141.3253936767578
267.2163391113281,142.84716796875
267.0654296875,144.37289428710938
266.8959655761719,145.9011688232422
266.713623046875,147.39170837402344
266.5139465332031,148.8848419189453
266.2975769042969,150.38023376464844
266.0657653808594,151.87876892089844
265.8182373046875,153.379638671875
265.5574645996094,154.88343811035156
265.28271484375,156.38986206054688
264.9969787597656,157.8994140625
264.6991271972656,159.41163635253906
264.3983459472656,160.88565063476562
264.08660888671875,162.362060546875
263.7659912109375,163.84059143066406
263.43359375,165.3216552734375
263.0919494628906,166.80389404296875
262.73992919921875,168.286865234375
262.37823486328125,169.7677001953125
262.00836181640625,171.24337768554688
261.63018798828125,172.7103729248047
261.2453308105469,174.168212890625
260.8529052734375,175.61647033691406
260.4418640136719,177.09654235839844
260.023681640625,178.56666564941406
259.5975646972656,180.02786254882812
259.16363525390625,181.48036193847656
258.72314453125,182.92291259765625
258.2733154296875,184.35707092285156
257.8042297363281,185.82040405273438
257.3257141113281,187.27401733398438
256.8383483886719,188.7183837890625
256.3420104980469,190.15245056152344
255.8367156982422,191.57797241210938
255.3224639892578,192.99301147460938
254.79965209960938,194.39923095703125
254.2545928955078,195.83241271972656
253.70135498046875,197.25625610351562
253.14207458496094,198.67138671875
252.5772247314453,200.07781982421875
252.0062713623047,201.4752197265625
251.43124389648438,202.86474609375
250.8369598388672,204.28182983398438
250.239990234375,205.68917846679688
249.64060974121094,207.0871124267578
249.0404510498047,208.4749755859375
248.44137573242188,209.85267639160156
247.82846069335938,211.25425720214844
247.2212677001953,212.64382934570312
246.62086486816406,214.0224609375
246.01596069335938,215.42665100097656
245.42425537109375,216.824951171875
244.8476104736328,218.21994018554688
244.29037475585938,219.6136932373047
243.73947143554688,221.04051208496094
243.2147216796875,222.4711151123047
242.7233123779297,223.90667724609375
242.26947021484375,225.34800720214844
241.85829162597656,226.79710388183594
241.48825073242188,228.28646850585938
241.1685028076172,229.78211975097656
240.90609741210938,231.28326416015625
240.70382690429688,232.78807067871094
240.56158447265625,234.295166015625
240.4805908203125,235.8015899658203
240.45645141601562,237.3061065673828
240.48834228515625,238.80606079101562
240.57546997070312,240.3339385986328
240.71585083007812,241.8539581298828
240.91033935546875,243.3642578125
241.1602325439453,244.86167907714844
241.4656219482422,246.34536743164062
241.8284454345703,247.81094360351562
242.25035095214844,249.25694274902344
242.73101806640625,250.67933654785156
243.28482055664062,252.10601806640625
243.90383911132812,253.50088500976562
244.58534240722656,254.8620147705078
245.32015991210938,256.1910400390625
246.10789489746094,257.4847717285156
246.94984436035156,258.7406005859375
247.84469604492188,259.954833984375
248.78639221191406,261.12872314453125
249.76559448242188,262.2678527832031
250.7812042236328,263.371826171875
251.85365295410156,264.461669921875
252.96173095703125,265.5098876953125
254.10362243652344,266.51849365234375
255.28128051757812,267.4779052734375
256.4913635253906,268.39154052734375
257.73016357421875,269.2608642578125
258.9955139160156,270.0865173339844
260.28656005859375,270.8652648925781
261.60589599609375,271.59930419921875
262.954833984375,272.2884216308594
264.3351745605469,272.9366149902344
265.7183837890625,273.5367126464844
267.1307678222656,274.10748291015625
268.5398864746094,274.6381530761719
269.9753723144531,275.1403503417969
271.40460205078125,275.6027526855469
272.85858154296875,276.0323791503906
274.3368835449219,276.4276428222656
275.80377197265625,276.780029296875
277.29217529296875,277.0984802246094
278.8000793457031,277.3817138671875
280.28900146484375,277.6239013671875
281.7927551269531,277.8326110839844
283.3100280761719,278.0108947753906
284.8035583496094,278.15826416015625
286.3079833984375,278.2796630859375
287.8230285644531,278.3768005371094
289.3472595214844,278.4505615234375
290.8783264160156,278.5005798339844
292.3796691894531,278.5257568359375
293.88623046875,278.52496337890625
295.3982849121094,278.49627685546875
296.9154357910156,278.439697265625
298.4358825683594,278.3531799316406
299.9599609375,278.2347717285156
301.4879150390625,278.08319091796875
302.9797668457031,277.9037780761719
304.4754638671875,277.69384765625
305.97393798828125,277.4598388671875
307.47662353515625,277.20562744140625
308.9837646484375,276.9343566894531
310.4949951171875,276.645751953125
311.9715270996094,276.3499450683594
313.4535217285156,276.0408020019531
314.9403991699219,275.7206726074219
316.4339599609375,275.3892517089844
317.9322814941406,275.0408630371094
319.39532470703125,274.6858215332031
320.8621520996094,274.3144836425781
322.3340759277344,273.9306640625
323.81103515625,273.5381774902344
325.2927551269531,273.13397216796875
326.73828125,272.7290344238281
328.1871032714844,272.3121643066406
329.6395263671875,271.8835754394531
331.0950622558594,271.4417724609375
332.55517578125,270.9888000488281
334.01983642578125,270.5264587402344
335.4483642578125,270.0686340332031
336.881591796875,269.60296630859375
338.3194274902344,269.1280212402344
339.7613830566406,268.64434814453125
341.2077941894531,268.152099609375
342.65875244140625,267.65155029296875
344.1143798828125,267.1442565917969
345.533203125,266.6449279785156
346.95733642578125,266.1410827636719
348.3855895996094,265.6324462890625
349.82049560546875,265.12042236328125
351.2618713378906,264.6102600097656
352.7115173339844,264.1018981933594
354.1664733886719,263.5907287597656
355.58477783203125,263.0911865234375
357.0081787109375,262.58892822265625
358.4378967285156,262.0841369628906
359.8724670410156,261.5762939453125
361.3112487792969,261.0617370605469
362.751953125,260.5371398925781
364.1971435546875,260.0064697265625
365.64739990234375,259.476318359375
367.0597839355469,258.9610595703125
368.4773254394531,258.44854736328125
369.90069580078125,257.9362487792969
371.3306579589844,257.4288330078125
372.7672119140625,256.9250793457031
374.2093811035156,256.4253845214844
375.6591796875,255.9302215576172
377.1145324707031,255.43951416015625
378.5768127441406,254.9535369873047
380.0448913574219,254.4722137451172
381.4735107421875,254.0092010498047
382.9075012207031,253.55029296875
384.34649658203125,253.0946807861328
385.7912292480469,252.6402130126953
387.24017333984375,252.18873596191406
388.6947937011719,251.73817443847656
390.1540222167969,251.29046630859375
391.6176452636719,250.8445281982422
393.0867614746094,250.4000701904297
394.55987548828125,249.95928955078125
396.0384216308594,249.5200958251953
397.5216064453125,249.0835723876953
399.009033203125,248.64932250976562
400.4523620605469,248.231201171875
401.90069580078125,247.81497192382812
403.35284423828125,247.4013214111328
404.8094787597656,246.98985290527344
406.2706298828125,246.58102416992188
407.73577880859375,246.1750030517578
409.20599365234375,245.77113342285156
410.6800842285156,245.36968994140625
412.1578674316406,244.97021484375
413.6397399902344,244.5728302001953
415.1244201660156,244.17727661132812
416.6129150390625,243.78431701660156
418.104736328125,243.39395141601562
419.600341796875,243.00833129882812
421.0997009277344,242.6276397705078
422.60333251953125,242.2519989013672
424.06024169921875,241.89366149902344
425.5207824707031,241.53961181640625
426.9849548339844,241.1905975341797
428.4519348144531,240.8450164794922
429.9222106933594,240.50286865234375
431.3954772949219,240.1637725830078
432.87176513671875,239.8277587890625
434.35064697265625,239.49517822265625
435.8330078125,239.16531372070312
437.32757568359375,238.83688354492188
438.82476806640625,238.51150512695312
440.3255615234375,238.18936157226562
441.8301696777344,237.87051391601562
443.337646484375,237.55540466308594
444.84930419921875,237.24362182617188
446.36383056640625,236.93588256835938
447.88189697265625,236.63131713867188
449.40313720703125,236.33062744140625
450.87567138671875,236.043701171875
452.35113525390625,235.7606201171875
453.8307189941406,235.48110961914062
455.3135070800781,235.2059326171875
456.8002624511719,234.93560791015625
458.29052734375,234.6698760986328
459.7848205566406,234.40863037109375
461.282470703125,234.1519317626953
462.7833251953125,233.89976501464844
464.2877502441406,233.65237426757812
465.7957763671875,233.40908813476562
467.3067932128906,233.1707000732422
468.821533203125,232.9358367919922
470.3392028808594,232.70468139648438
471.85955810546875,232.47711181640625
473.3831787109375,232.2528839111328
474.90960693359375,232.03213500976562
476.439453125,231.8155059814453
477.9725646972656,231.6024932861328
479.5086975097656,231.39283752441406
481.0482482910156,231.18661499023438
482.5903625488281,230.9835205078125
484.08056640625,230.79067993164062
485.57379150390625,230.60055541992188
487.0696105957031,230.41342163085938
488.5682373046875,230.22909545898438
490.07000732421875,230.04762268066406
491.57415771484375,229.86929321289062
493.08154296875,229.69403076171875
494.5916442871094,229.52212524414062
496.1042175292969,229.3536834716797
497.6202697753906,229.1883087158203
499.1380615234375,229.0266876220703
500.6593017578125,228.86875915527344
502.18316650390625,228.71522521972656
503.7098388671875,228.56565856933594
505.23907470703125,228.42041015625
506.7708435058594,228.2789764404297
508.3047790527344,228.1413116455078
509.8407287597656,228.00637817382812
511.3786315917969,227.87457275390625
512.919189453125,227.74539184570312
514.4618530273438,227.6193084716797
516.0068359375,227.49632263183594
517.5529174804688,227.37725830078125
519.10205078125,227.26138305664062
520.6522216796875,227.1494140625
522.2044677734375,227.04110717773438
523.7015991210938,226.9404296875
525.2010498046875,226.84303283691406
526.7019653320312,226.74940490722656
528.2058715820312,226.65887451171875
529.71044921875,226.5724334716797
531.2186279296875,226.48939514160156
532.7282104492188,226.4102020263672
534.2399291992188,226.3352508544922
535.7543334960938,226.26429748535156
537.2703857421875,226.19802856445312
538.7890625,226.13600158691406
540.3095092773438,226.07855224609375
541.8320922851562,226.0258026123047
543.3571166992188,225.9774932861328
544.8837280273438,225.9333038330078
546.4129638671875,225.89279174804688
547.9436645507812,225.85572814941406
549.4766235351562,225.8223114013672
551.0112915039062,225.79269409179688
552.5484619140625,225.766357421875
554.0867919921875,225.74363708496094
555.6278686523438,225.7246551513672
557.1703491210938,225.70921325683594
558.71484375,225.69764709472656
560.261474609375,225.68936157226562
561.8095092773438,225.6845703125
563.3599243164062,225.68316650390625
564.9116821289062,225.68466186523438
566.465576171875,225.69029235839844
568.020751953125,225.6986846923828
569.5780029296875,225.71092224121094
571.1373901367188,225.72625732421875
572.6376342773438,225.74501037597656
574.1405029296875,225.76658630371094
575.6435546875,225.79217529296875
577.1495971679688,225.8203582763672
578.6558227539062,225.8520050048828
580.1636352539062,225.88662719726562
581.6718139648438,225.92465209960938
583.1807250976562,225.96592712402344
584.68994140625,226.01104736328125
586.19970703125,226.05963134765625
587.7102661132812,226.11203002929688
589.2205810546875,226.16720581054688
590.7308959960938,226.22633361816406
592.24072265625,226.2888946533203
593.7509155273438,226.35507202148438
595.2606201171875,226.4248504638672
596.7698364257812,226.498291015625
598.2789306640625,226.575439453125
599.7865600585938,226.65621948242188
601.293212890625,226.74017333984375
602.799072265625,226.82748413085938
604.3031005859375,226.91787719726562
605.8057250976562,227.0117645263672
607.3079223632812,227.1096649169922
608.80615234375,227.2119903564453
610.3033447265625,227.31776428222656
611.8541870117188,227.43092346191406
613.4014282226562,227.54867553710938
614.9442749023438,227.6695098876953
616.4820556640625,227.79489135742188
618.0153198242188,227.92462158203125
619.5447387695312,228.05813598632812
621.0693359375,228.19570922851562
622.5897827148438,228.33631896972656
624.1057739257812,228.48052978515625
625.6170654296875,228.62828063964844
627.1243896484375,228.77972412109375
628.6267700195312,228.93467712402344
630.1246948242188,229.09275817871094
631.6185302734375,229.25425720214844
633.1651000976562,229.4257354736328
634.7060546875,229.60081481933594
636.2435913085938,229.779541015625
637.7745361328125,229.96218872070312
639.3016967773438,230.14927673339844
640.82373046875,230.33946228027344
642.34033203125,230.5338897705078
643.8533935546875,230.7315673828125
645.35986328125,230.93295288085938
646.8621215820312,231.13815307617188
648.3599243164062,231.3470916748047
649.8529663085938,231.55886840820312
651.3402099609375,231.7742156982422
652.8244018554688,231.99240112304688
654.3567504882812,232.2223358154297
655.8857421875,232.45567321777344
657.4078979492188,232.69235229492188
658.9254150390625,232.93197631835938
660.4390258789062,233.1754608154297
661.9454956054688,233.4220428466797
663.44873046875,233.67303466796875
664.9449462890625,233.92626953125
666.43701171875,234.1832275390625
667.9235229492188,234.44273376464844
669.4057006835938,234.70486450195312
670.93408203125,234.97927856445312
672.4588012695312,235.25546264648438
673.9771728515625,235.5337371826172
675.4913940429688,235.81396484375
676.9989013671875,236.09616088867188
678.5029907226562,236.3809356689453
680.0001220703125,236.66818237304688
681.4922485351562,236.9584197998047
682.97900390625,237.25177001953125
684.459228515625,237.54861450195312
685.9346313476562,237.84963989257812
687.4046630859375,238.1538543701172
688.9215087890625,238.47129821777344
690.4376831054688,238.79246520996094
691.9283447265625,239.1119842529297
693.4135131835938,239.4338836669922
694.8914794921875,239.757080078125
696.3607788085938,240.0823211669922
697.8731689453125,240.4196014404297
699.3767700195312,240.75868225097656
700.8724365234375,241.0972900390625
702.3600463867188,241.43663024902344
703.83984375,241.77670288085938
705.31103515625,242.11827087402344
706.7747802734375,242.46127319335938
708.27734375,242.81686401367188
709.772705078125,243.17446899414062
711.2579956054688,243.53390502929688
712.7352905273438,243.89566040039062
714.2034301757812,244.2601776123047
715.662109375,244.62689208984375
717.1597290039062,245.00772094726562
718.6470947265625,245.39065551757812
720.1260375976562,245.7759246826172
721.595703125,246.16165161132812
723.0567626953125,246.54733276367188
724.5086669921875,246.9345703125
725.9977416992188,247.33358764648438
727.4766235351562,247.73300170898438
728.9473266601562,248.132568359375
730.408203125,248.5330047607422
731.8597412109375,248.9333953857422
733.3463745117188,249.34608459472656
734.8234252929688,249.75668334960938
736.29248046875,250.16342163085938
737.7528076171875,250.56646728515625
739.2051391601562,250.9632568359375
740.6923217773438,251.36399841308594
742.1718139648438,251.7573699951172
743.64404296875,252.1415557861328
745.109375,252.51409912109375
746.5678100585938,252.8734893798828
748.061767578125,253.230224609375
749.5485229492188,253.57247924804688
751.0291748046875,253.90269470214844
752.5015869140625,254.21966552734375
754.008544921875,254.53240966796875
755.5079956054688,254.83131408691406
757.0001831054688,255.11671447753906
758.4856567382812,255.38758850097656
759.9638061523438,255.64340209960938
761.4755249023438,255.88970947265625
762.9802856445312,256.1166687011719
764.478515625,256.325439453125
765.9702758789062,256.5139465332031
767.49365234375,256.6873779296875
769.0108642578125,256.83935546875
770.5206298828125,256.96875
772.0234375,257.0744934082031
773.5574951171875,257.157958984375
775.0843505859375,257.2141418457031
776.6032104492188,257.2437744140625
778.1141357421875,257.2457580566406
779.6175537109375,257.2223205566406
781.1486206054688,257.1697692871094
782.6707763671875,257.0902404785156
784.1832885742188,256.9830322265625
785.6836547851562,256.84375
787.20849609375,256.66668701171875
788.7191772460938,256.4522399902344
790.214111328125,256.19940185546875
791.6930541992188,255.90704345703125
793.1871948242188,255.5640411376953
794.6610107421875,255.17823791503906
796.11083984375,254.7451171875
797.5359497070312,254.26719665527344
798.9674682617188,253.73233032226562
800.3687133789062,253.15264892578125
801.7415771484375,252.53257751464844
803.1138916015625,251.85723876953125
804.4534912109375,251.1435546875
805.7605590820312,250.39418029785156
807.061279296875,249.59169006347656
808.3242797851562,248.75335693359375
809.5482788085938,247.8795623779297
810.7561645507812,246.95054626464844
811.9207153320312,245.98770141601562
813.0628051757812,244.9698486328125
814.1563720703125,243.9193878173828
815.2001953125,242.83682250976562
816.2095336914062,241.699462890625
817.1618041992188,240.5321807861328
818.0703125,239.3095703125
818.9161987304688,238.06016540527344
819.7109985351562,236.75924682617188
820.4391479492188,235.4310760498047
821.1049194335938,234.0629119873047
821.6995849609375,232.6790313720703
822.2357177734375,231.2471160888672
822.7017211914062,229.79730224609375
823.096435546875,228.3343048095703
823.4208374023438,226.86366271972656
823.68408203125,225.35894775390625
823.8855590820312,223.85629272460938
824.0258178710938,222.36102294921875
824.1053466796875,220.84649658203125
824.1201171875,219.32830810546875
824.0687255859375,217.82241821289062
823.9503173828125,216.2999725341797
823.7673950195312,214.7989501953125
823.52001953125,213.28726196289062
823.2158203125,211.8011016845703
822.8609619140625,210.3361358642578
822.4559326171875,208.8909912109375
821.9917602539062,207.43658447265625
821.4800415039062,206.00411987304688
820.9221801757812,204.5933380126953
820.320068359375,203.20692443847656
819.673828125,201.84580993652344
818.9822387695312,200.5138702392578
818.2340698242188,199.1831512451172
817.4417114257812,197.88522338867188
816.6087646484375,196.61981201171875
815.7367553710938,195.3859100341797
